,variable,value
355,80,32.816149950027466
356,80,27.052677154541016
357,80,8.614495992660522
358,80,5.3158628940582275
359,80,16.991034746170044
360,80,14.923137903213501
361,80,6.272794723510742
362,80,33.13886523246765
363,80,12.276752710342407
364,80,19.451339960098267
365,80,13.032920122146606
366,80,11.752279043197632
367,80,13.912207841873169
368,80,17.764432191848755
369,80,11.27913212776184
370,80,3.2212629318237305
371,80,11.788035154342651
372,80,15.17780089378357
373,80,13.62470030784607
374,80,10.006102085113525
375,80,2.345623016357422
376,80,3.0955379009246826
377,80,22.517226934432983
378,80,2.9209060668945312
379,80,11.571201086044312
380,80,19.66742181777954
381,80,15.528485774993896
382,80,17.095527172088623
383,80,13.063375234603882
384,80,25.381264209747314
385,80,3.591230869293213
386,80,5.216860294342041
387,80,13.170769214630127
388,80,13.883445024490356
389,80,3.9494287967681885
390,80,1.9550058841705322
391,80,17.83183789253235
392,80,4.548419237136841
393,80,14.234795093536377
394,80,19.96428418159485
395,80,14.458087921142578
396,80,6.568181991577148
397,80,5.069572925567627
398,80,15.835196256637573
399,80,9.474141836166382
400,80,7.572261810302734
401,80,5.311965227127075
402,80,17.577410221099854
403,80,9.30579400062561
404,80,10.4249427318573
405,80,7.238871097564697
406,80,8.129249811172485
407,80,8.409527063369751
408,80,10.189795017242432
409,80,0.7637059688568115
410,80,4.257547855377197
411,80,10.871631145477295
412,80,12.47553825378418
413,80,7.954926013946533
414,100,8.590376853942871
415,100,10.182516098022461
416,100,3.4785568714141846
417,100,0.021632671356201172
418,100,14.05219292640686
419,100,4.289690732955933
420,100,15.285929918289185
421,100,1.4201233386993408
422,100,4.730002164840698
423,100,2.294841766357422
424,100,32.779483795166016
425,100,27.06308889389038
426,100,8.382086277008057
427,100,5.391354084014893
428,100,17.147264003753662
429,100,15.016571998596191
430,100,6.245563983917236
431,100,32.85926914215088
432,100,12.324311017990112
433,100,19.456310987472534
434,100,13.129507780075073
435,100,11.703685283660889
436,100,14.257898092269897
437,100,16.93237614631653
438,100,11.052654027938843
439,100,3.213658094406128
440,100,11.847470998764038
441,100,15.206151962280273
442,100,13.269765853881836
443,100,9.805431127548218
444,100,2.3406119346618652
445,100,3.077759027481079
446,100,22.10487985610962
447,100,2.8814940452575684
448,100,11.520665884017944
449,100,31.89890193939209
450,100,15.198221921920776
451,100,17.06687307357788
452,100,13.58157992362976
453,100,25.44673728942871
454,100,3.5280659198760986
455,100,5.061189889907837
456,100,13.248231887817383
457,100,13.78625202178955
458,100,3.9408459663391113
459,100,1.9860610961914062
460,100,19.38441014289856
461,100,4.270048141479492
462,100,13.750527381896973
463,100,21.68268060684204
464,100,13.464266300201416
465,100,6.494817018508911
466,100,5.075857162475586
467,100,15.85492205619812
468,100,9.50594687461853
469,100,7.569175958633423
470,100,5.301506042480469
471,100,17.96515202522278
472,100,9.33656096458435
473,100,10.397762060165405
474,100,7.210491895675659
475,100,8.154200077056885
476,100,8.37391209602356
477,100,9.941213846206665
478,100,1.050398826599121
479,100,4.2323081493377686
480,100,10.903848886489868
481,100,12.00387692451477
482,100,7.991152048110962
