,condition_1,condition_2,score,cell_type,p_value_mean,p_value_adj_mean,statistic_mean,p_value_median,p_value_adj_median,statistic_median,p_value_spread,p_value_adj_spread,statistic_spread
0,Psoriasis,T-Cell Lymphoma,egophily_2,Macrophages,0.5026958780308619,82.94481987509224,18352943.41,0.5599086378749987,92.38492524937479,18316618.25,0.9905166683110791,0.49942838212797386,-17697170.00648889
0,Psoriasis,T-Cell Lymphoma,egophily_3,Macrophages,0.4917336899512568,81.13605884195738,18363051.26,0.49363035440947145,81.44900847756278,18347711.25,0.9849383304283259,0.39409179228531543,-17739204.01145895
0,Psoriasis,T-Cell Lymphoma,egophily_4,Macrophages,0.5215465416802335,86.05517937723853,18368728.415,0.5910621546638075,97.52525551952823,18345707.0,0.9961348803025147,0.8865542925381229,-17731040.003196944
0,Psoriasis,T-Cell Lymphoma,egophily_5,Macrophages,0.5239670647405039,86.45456568218314,18370959.245,0.5356925785751103,88.3892754648932,18348153.0,0.9984957021374158,0.9724562343717642,-17781667.50134552
0,Eczema,T-Cell Lymphoma,egophily_1,Macrophages,0.5033179361199134,83.04745945978573,11835433.12,0.5231513650332982,86.31997523049421,11811089.75,0.9817172610256407,0.9472947018608205,-11215938.518072845
0,Eczema,T-Cell Lymphoma,egophily_2,Macrophages,0.5088256767335655,83.95623666103833,11841169.085,0.5417320543181726,89.38578896249848,11823126.5,0.9983949118873099,0.9298265602298235,-11317565.00118699
0,Eczema,T-Cell Lymphoma,egophily_3,Macrophages,0.469233621419152,77.4235475341601,11845183.305,0.4607356781473009,76.02138689430464,11813041.0,0.9966074241656925,0.9619990401453146,-11342325.503181549
0,Eczema,T-Cell Lymphoma,egophily_4,Macrophages,0.48708308002382666,80.36870820393142,11848639.45,0.496993680974924,82.00395736086247,11827811.5,0.9803382738212582,0.9454336474288977,-11356011.519448893
0,Eczema,T-Cell Lymphoma,egophily_5,Macrophages,0.4866495929216277,80.29718283206857,11854738.1,0.5083768682740213,83.88218326521351,11828010.5,0.97127189889734,0.9480228169122159,-11392112.02858634
0,Psoriasis,Eczema,local_entropy_1,Melanocytes,0.515643968365816,85.08125478035964,1801499.135,0.5055740267502519,83.41971441379155,1805252.75,0.9443056185087852,-7.1295393872394754,-1693901.5064636192
0,Psoriasis,Eczema,local_entropy_2,Melanocytes,0.5101455325489359,84.17401287057444,1801026.23,0.5320542369048746,87.78894908930432,1801222.0,0.9820295800701191,0.2245320779453327,-1670443.5133515326
0,Psoriasis,Eczema,local_entropy_3,Melanocytes,0.4659889173305835,76.88817135954626,1798353.23,0.43152072133636854,71.20091902050083,1802410.0,0.9692222662893601,-2.152014892835569,-1673337.0117457998
0,Psoriasis,Eczema,local_entropy_4,Melanocytes,0.46396980833449253,76.55501837519128,1799395.505,0.4555513026575879,75.16596493850201,1799842.5,0.9910485442239529,0.35392062812562164,-1658377.5050665294
0,Psoriasis,Eczema,local_entropy_5,Melanocytes,0.46196384564545456,76.2240345315,1800450.405,0.5072682289128806,83.69925777062531,1803621.0,0.9903633423028826,-0.018815940505221396,-1653892.5034831255
0,Psoriasis,T-Cell Lymphoma,local_entropy_1,Melanocytes,0.5003032366053914,82.55003403988958,2126535.075,0.49793617144586994,82.15946828856853,2125994.0,0.9813271600896724,-1.9742694837744172,-1993162.0006509093
0,Psoriasis,T-Cell Lymphoma,local_entropy_2,Melanocytes,0.46960853503510713,77.48540828079268,2129167.305,0.4764161550123313,78.60866557703466,2122342.25,0.9962780980102743,0.6828919798709072,-1994643.501811011
0,Psoriasis,T-Cell Lymphoma,local_entropy_3,Melanocytes,0.5114607812019376,84.39102889831969,2126127.23,0.539834704680118,89.07272627221946,2130438.25,0.9977799360641836,0.7030391964074368,-1978403.0004228642
0,Psoriasis,T-Cell Lymphoma,local_entropy_4,Melanocytes,0.49728625017904887,82.05223127954308,2129233.57,0.516193656318477,85.17195329254871,2133085.25,0.9882166584809398,0.6779983782980001,-2007466.0098917666
0,Psoriasis,T-Cell Lymphoma,local_entropy_5,Melanocytes,0.5014688574178482,82.74236147394495,2129226.89,0.47523971388413233,78.41455279088184,2129859.0,0.993660085351338,0.6191990772360328,-2008968.0040566158
0,Eczema,T-Cell Lymphoma,local_entropy_1,Melanocytes,0.4618745449103075,76.20929991020074,1366564.97,0.4735326781018945,78.13289188681259,1358754.75,0.9874159220907904,0.32004483282487095,-1281309.508514742
0,Eczema,T-Cell Lymphoma,local_entropy_2,Melanocytes,0.4720212310517249,77.8835031235346,1368763.505,0.43130397929471787,71.16515658362846,1366134.75,0.9946651099840571,0.6242450540775796,-1281665.503076231
0,Eczema,T-Cell Lymphoma,local_entropy_3,Melanocytes,0.4814014356737682,79.43123688617175,1368803.57,0.4839770439019222,79.85621224381717,1369113.25,0.9911025605772182,0.9432089637891099,-1277512.5086054052
0,Eczema,T-Cell Lymphoma,local_entropy_4,Melanocytes,0.4618800336207471,76.2102055474233,1369897.055,0.4488917887360726,74.06714514145199,1369999.75,0.9825557699061996,0.6354842707883197,-1266948.5153279405
0,Eczema,T-Cell Lymphoma,local_entropy_5,Melanocytes,0.44494201183208465,73.41543195229399,1369150.125,0.42995022359207313,70.94178689269206,1367065.5,0.9871260047239222,-0.08348208487574127,-1265288.5063458972
0,Psoriasis,Eczema,local_homophily_1,Melanocytes,0.518763929583914,85.59604838134582,1794871.75,0.5262580719706358,86.83258187515489,1797079.0,0.9583573747731268,-5.820807307953096,-1667632.5003062552
0,Psoriasis,Eczema,local_homophily_2,Melanocytes,0.4942189117323806,81.54612043584281,1796478.74,0.5317990945016138,87.74685059276626,1799127.5,0.9932848067474558,0.9133122895253978,-1683358.506227556
0,Psoriasis,Eczema,local_homophily_3,Melanocytes,0.4610212706685769,76.0685096603152,1796226.615,0.4663725260515714,76.95146679850929,1797859.5,0.9944633629080791,0.9657783077207295,-1657700.0053617281
0,Psoriasis,Eczema,local_homophily_4,Melanocytes,0.4601198190657259,75.91977014584478,1796029.92,0.4187693389205245,69.09694092188654,1798620.0,0.9935247059806122,0.9090083597541128,-1646617.5059599504
0,Psoriasis,Eczema,local_homophily_5,Melanocytes,0.4799423750230791,79.19049187880806,1794869.09,0.4841275545092048,79.88104649401879,1800170.75,0.9930260234591618,0.28093771842135673,-1659618.5026319746
0,Psoriasis,T-Cell Lymphoma,local_homophily_1,Melanocytes,0.5223312202524628,86.18465134165635,2121731.725,0.5241088066476514,86.47795309686248,2120221.75,0.9864311898649593,0.487919546290827,-1995126.010529105
0,Psoriasis,T-Cell Lymphoma,local_homophily_2,Melanocytes,0.4687431624713944,77.34262180778006,2122363.525,0.4487410023579649,74.0422653890642,2125573.5,0.9748540296362826,-2.1971628117537287,-2023026.0058044042
0,Psoriasis,T-Cell Lymphoma,local_homophily_3,Melanocytes,0.5163774871300414,85.20228537645684,2121458.455,0.5757944467975491,95.00608372159562,2124115.5,0.9956731397432425,0.7910988847529923,-1988995.0030794563
0,Psoriasis,T-Cell Lymphoma,local_homophily_4,Melanocytes,0.5000787464635825,82.5129931664911,2120917.47,0.5251972069214736,86.65753914204313,2119463.75,0.9885160424734304,0.351339271649466,-2000277.5075987333
0,Psoriasis,T-Cell Lymphoma,local_homophily_5,Melanocytes,0.5168496969914653,85.28020000359176,2118664.31,0.5385186300024476,88.85557395040385,2117682.0,0.9860731955393509,-1.0088292467649187,-1999040.5017627652
0,Eczema,T-Cell Lymphoma,local_homophily_1,Melanocytes,0.49462935400128066,81.6138434102113,1368828.915,0.5334922786805283,88.02622598228717,1372215.75,0.9801109412430901,0.5629890291350437,-1244055.5173456324
0,Eczema,T-Cell Lymphoma,local_homophily_2,Melanocytes,0.46102671860079836,76.06940856913174,1367923.35,0.469333986566731,77.44010778351061,1370242.75,0.9872120519659889,0.4493294910688239,-1245373.0095081762
0,Eczema,T-Cell Lymphoma,local_homophily_3,Melanocytes,0.4454420265933524,73.49793438790316,1367657.7,0.44603384837536164,73.59558498193468,1369142.5,0.9497732736520036,0.9417475945854195,-1215260.5501777893
0,Eczema,T-Cell Lymphoma,local_homophily_4,Melanocytes,0.43826385145869856,72.31353549068527,1367512.95,0.39615285582175896,65.36522121059025,1375314.25,0.9813764822993135,0.9604091503294346,-1221443.5184956682
0,Eczema,T-Cell Lymphoma,local_homophily_5,Melanocytes,0.459395451578387,75.80024951043386,1366917.4,0.3859341272084035,63.67913098938658,1373288.25,0.9962589501941377,0.721687285187095,-1239930.5020668323
0,Psoriasis,Eczema,egophily_1,Melanocytes,0.4540532722566969,74.918789922355,1792915.81,0.42030182243461445,69.34980070171139,1792786.25,0.9582636258681232,-0.2041563648582998,-1680255.0346484473
0,Psoriasis,Eczema,egophily_2,Melanocytes,0.4853759584127977,80.08703313811161,1794837.15,0.47981984302621594,79.17027409932564,1793845.25,0.9799353629959,-0.1117866415323252,-1678056.5134077955
0,Psoriasis,Eczema,egophily_3,Melanocytes,0.5168324763456653,85.27735859703478,1793351.65,0.5586339432988725,92.17460064431395,1792263.75,0.9914389202564146,-0.23208256565688612,-1656506.5011005828
0,Psoriasis,Eczema,egophily_4,Melanocytes,0.48717471401027224,80.38382781169496,1793486.63,0.46373348796556346,76.51602551431797,1791507.0,0.9336813431591859,-0.10906641308046838,-1678218.5599604389
0,Psoriasis,Eczema,egophily_5,Melanocytes,0.4669324759892553,77.04385853822713,1797121.345,0.4529517571954811,74.73703993725438,1796716.5,0.9953899177331039,0.9005736549922535,-1696527.5040319343
0,Psoriasis,T-Cell Lymphoma,egophily_1,Melanocytes,0.44633081128056706,73.6445838612936,2122451.25,0.3971848899765493,65.53550684613063,2123689.5,0.9939849987637874,0.13748656787968783,-1989252.0007924498
0,Psoriasis,T-Cell Lymphoma,egophily_2,Melanocytes,0.5051171385505762,83.34432786084506,2125315.825,0.4926378184466089,81.28524004369046,2123731.25,0.9891405952754337,0.5446356174018967,-1997333.5081490085
0,Psoriasis,T-Cell Lymphoma,egophily_3,Melanocytes,0.4711009470486704,77.73165626303062,2125692.865,0.4474936978592071,73.83646014676918,2125328.5,0.9890463119761631,0.9231162389401119,-2014061.0105516755
0,Psoriasis,T-Cell Lymphoma,egophily_4,Melanocytes,0.48864981759696186,80.6272199034987,2126719.64,0.47901316082813716,79.03717153664263,2125407.5,0.9824613760063899,0.003098765030639772,-2000159.0115669006
0,Psoriasis,T-Cell Lymphoma,egophily_5,Melanocytes,0.47693518547696384,78.69430560369904,2125272.07,0.49026720585064276,80.89408896535605,2126357.5,0.995692927586363,0.598852010477956,-1979285.0018873108
0,Eczema,T-Cell Lymphoma,egophily_1,Melanocytes,0.4582300781063948,75.60796288755517,1370610.785,0.46943479362887863,77.45674094876497,1365459.25,0.9739678628880292,0.7423452626708187,-1262132.5246198042
0,Eczema,T-Cell Lymphoma,egophily_2,Melanocytes,0.4764661083643717,78.61690788012135,1371051.99,0.4433440008966927,73.15176014795429,1367063.5,0.9918563917362797,0.4614171691319129,-1273610.0049092227
0,Eczema,T-Cell Lymphoma,egophily_3,Melanocytes,0.46384913666587835,76.53510754986992,1372481.23,0.4816058002197271,79.46495703625499,1374997.25,0.9770781821502795,0.8426717366739395,-1246118.5221022663
0,Eczema,T-Cell Lymphoma,egophily_4,Melanocytes,0.5127185957535809,84.59856829934084,1372996.835,0.5756105840400214,94.97574636660354,1372511.0,0.9929933724368496,0.35483991638077395,-1267372.003115448
0,Eczema,T-Cell Lymphoma,egophily_5,Melanocytes,0.4738784862221731,78.18995022665858,1369343.18,0.4239017815394641,69.94379395401158,1371952.5,0.9941125675974214,0.5540743119823571,-1245973.0032042724
0,Psoriasis,Eczema,local_entropy_1,Smooth muscle cells,0.43599028397363326,71.93839685564947,5601861.8,0.42890542818243127,70.76939565010117,5597623.5,0.9828579515735945,0.6356666325738243,-5350489.015025028
0,Psoriasis,Eczema,local_entropy_2,Smooth muscle cells,0.4697569988855985,77.50990481612376,5597001.3,0.45245895960388566,74.65572833464114,5580495.75,0.9909391171721142,0.03797893228075322,-5347312.00325015
0,Psoriasis,Eczema,local_entropy_3,Smooth muscle cells,0.4800076457635767,79.20126155099015,5598868.335,0.4584099157133664,75.63763609270546,5586095.0,0.966162751879824,-1.991998151776015,-5412841.015799682
0,Psoriasis,Eczema,local_entropy_4,Smooth muscle cells,0.49583025370073613,81.81199186062146,5609192.445,0.5068145198682713,83.62439577826477,5612129.5,0.9755221097067155,-0.4143197508504971,-5367435.516003245
0,Psoriasis,Eczema,local_entropy_5,Smooth muscle cells,0.530386969595395,87.51384998324016,5610341.47,0.5664420633490543,93.46294045259395,5612313.5,0.9785964462348198,-2.0118012248163653,-5365267.503169422
0,Psoriasis,T-Cell Lymphoma,local_entropy_1,Smooth muscle cells,0.5135898760266919,84.74232954440417,6623740.505,0.46658326165258135,76.98623817267593,6628714.75,0.9829954903675042,0.5333102119479896,-6299175.514262526
0,Psoriasis,T-Cell Lymphoma,local_entropy_2,Smooth muscle cells,0.5357756666634302,88.40298499946599,6622142.9,0.6076599298249813,100.26388842112192,6621881.0,0.964293456470407,-0.8565955246573969,-6335643.0246035615
0,Psoriasis,T-Cell Lymphoma,local_entropy_3,Smooth muscle cells,0.5228090479358687,86.26349290941835,6628634.985,0.5599070132092012,92.38465717951821,6626240.0,0.9385242698759257,0.5671738290712744,-6374561.0592113985
0,Psoriasis,T-Cell Lymphoma,local_entropy_4,Smooth muscle cells,0.5249265351827656,86.61287830515634,6637710.24,0.5500004898190358,90.75008082014091,6648572.0,0.994803865192623,0.5405000884862592,-6401166.00242599
0,Psoriasis,T-Cell Lymphoma,local_entropy_5,Smooth muscle cells,0.5082347343436209,83.85873116669745,6634297.02,0.4855077949011405,80.10878615868819,6645331.5,0.9730392636150925,0.8373801915969052,-6437249.526133547
0,Eczema,T-Cell Lymphoma,local_entropy_1,Smooth muscle cells,0.46511304609722,76.74365260604128,4284385.05,0.45068818446362235,74.36355043649769,4264653.5,0.9930747911553458,0.2502504242712956,-4048192.002395792
0,Eczema,T-Cell Lymphoma,local_entropy_2,Smooth muscle cells,0.5102224602983881,84.18670594923405,4287534.515,0.515045672507184,84.98253596368536,4276720.75,0.959270475190506,-5.627236313531048,-4058223.500567898
0,Eczema,T-Cell Lymphoma,local_entropy_3,Smooth muscle cells,0.49395616578182805,81.50276735400165,4290094.825,0.4750175755120146,78.37789995948242,4282912.25,0.9850650201911307,-1.074819498636633,-4122935.502374708
0,Eczema,T-Cell Lymphoma,local_entropy_4,Smooth muscle cells,0.4719251775117926,77.8676542894458,4287791.085,0.4155416874630047,68.56437843139577,4270684.25,0.9785158314078801,-0.3063968148051418,-4114754.0136493356
0,Eczema,T-Cell Lymphoma,local_entropy_5,Smooth muscle cells,0.4954125962382491,81.74307837931109,4284650.905,0.4662520435448177,76.93158718489492,4268568.0,0.9869002526713688,-0.19319200226562316,-4123603.0059040627
0,Psoriasis,Eczema,local_homophily_1,Smooth muscle cells,0.47923143028459125,79.07318599695758,5611212.81,0.4685483771520398,77.31048223008658,5615244.25,0.9709002887123037,-0.34588314866940406,-5282244.021070544
0,Psoriasis,Eczema,local_homophily_2,Smooth muscle cells,0.47233704892609846,77.93561307280623,5620333.385,0.47664406292867256,78.64627038323097,5626801.5,0.986670986624246,0.07976001053846282,-5308464.5077990685
0,Psoriasis,Eczema,local_homophily_3,Smooth muscle cells,0.5305630157416433,87.54289759737115,5613408.86,0.5658717485647382,93.36883851318181,5607051.75,0.9669837441267127,-4.360787112989194,-5385800.000529848
0,Psoriasis,Eczema,local_homophily_4,Smooth muscle cells,0.5324179510320534,87.84896192028879,5603926.59,0.5270064777372552,86.9560688266471,5603337.25,0.9694356609375919,-3.8183664211160986,-5356865.0013704235
0,Psoriasis,Eczema,local_homophily_5,Smooth muscle cells,0.525172069289405,86.65339143275179,5601845.66,0.5402408254967122,89.1397362069575,5600422.5,0.958625086957228,-4.683730425731749,-5341157.006970306
0,Psoriasis,T-Cell Lymphoma,local_homophily_1,Smooth muscle cells,0.49700748165236563,82.00623447264033,6652546.93,0.5141626767982566,84.83684167171234,6650425.0,0.9912606995733692,0.42458172012555706,-6300314.505283941
0,Psoriasis,T-Cell Lymphoma,local_homophily_2,Smooth muscle cells,0.5037011854129866,83.1106955931428,6651837.495,0.5139088517791587,84.79496054356119,6653124.0,0.9971996574714603,0.5580748266036173,-6291718.500122752
0,Psoriasis,T-Cell Lymphoma,local_homophily_3,Smooth muscle cells,0.5056309879082942,83.42911300486854,6655302.14,0.5075656865704181,83.748338284119,6659305.75,0.9816791300316137,-0.975992843431452,-6331831.006383846
0,Psoriasis,T-Cell Lymphoma,local_homophily_4,Smooth muscle cells,0.5429312207358925,89.58365142142229,6647750.86,0.5476331427122806,90.35946854752629,6661500.75,0.9861229639554928,0.5607154933244982,-6339828.0112830885
0,Psoriasis,T-Cell Lymphoma,local_homophily_5,Smooth muscle cells,0.5285456834310251,87.21003776611917,6640116.435,0.5197578639678326,85.76004755469239,6653419.5,0.9952543028016336,0.6973643368111198,-6315244.002929295
0,Eczema,T-Cell Lymphoma,local_homophily_1,Smooth muscle cells,0.455769119388832,75.20190469915728,4296104.16,0.4482020968729137,73.95334598403076,4294623.25,0.9861373258891553,-0.4237203916031207,-4087255.5052659805
0,Eczema,T-Cell Lymphoma,local_homophily_2,Smooth muscle cells,0.48236955842993917,79.59097714093996,4288675.49,0.4444326728773984,73.33139102477074,4304792.25,0.9884074777885345,-0.7357064634196884,-4073054.0010796324
0,Eczema,T-Cell Lymphoma,local_homophily_3,Smooth muscle cells,0.5224110278624007,86.19781959729613,4296324.07,0.5115641685395859,84.40808780903166,4298210.25,0.9559379775014606,-5.794596693568082,-4077106.5029002256
0,Eczema,T-Cell Lymphoma,local_homophily_4,Smooth muscle cells,0.5494755352765418,90.6634633206294,4298751.355,0.5781198861056368,95.38978120743006,4304751.0,0.9668906220275955,-2.9305427326813476,-4065882.5093445405
0,Eczema,T-Cell Lymphoma,local_homophily_5,Smooth muscle cells,0.5462624261855498,90.13330032061567,4295457.105,0.5059295343971388,83.4783731755279,4294949.75,0.9887033914440236,-0.8372480677485054,-4005164.0001627584
0,Psoriasis,Eczema,egophily_1,Smooth muscle cells,0.5017152650997866,82.78301874146477,5597859.44,0.494063860901307,81.52053704871565,5588255.5,0.9885357796084815,-0.05190082619160974,-5362902.505120095
0,Psoriasis,Eczema,egophily_2,Smooth muscle cells,0.4645660125399694,76.65339206909496,5609699.9,0.408462063399817,67.3962404609698,5595956.5,0.9685600972170563,0.9073422375080789,-5314750.0310666235
0,Psoriasis,Eczema,egophily_3,Smooth muscle cells,0.5002128333824739,82.5351175081082,5608306.215,0.4991471417973524,82.35927839656314,5601551.75,0.9779044743372188,-0.9663123761000628,-5334699.510240545
0,Psoriasis,Eczema,egophily_4,Smooth muscle cells,0.497496644761618,82.08694638566696,5606259.765,0.47028608601775057,77.59720419292884,5600893.5,0.9630108922354296,-1.1630920127797675,-5374044.024025066
0,Psoriasis,Eczema,egophily_5,Smooth muscle cells,0.4914313607015749,81.08617451575986,5613022.29,0.4709353864718858,77.70433876786115,5610624.25,0.9571508845029603,-1.7061930741232256,-5409669.526609213
0,Psoriasis,T-Cell Lymphoma,egophily_1,Smooth muscle cells,0.5096686755954652,84.09533147325178,6636797.325,0.5226511614316188,86.23744163621711,6637281.25,0.9918318778464328,0.7332442626338638,-6348516.5065913685
0,Psoriasis,T-Cell Lymphoma,egophily_2,Smooth muscle cells,0.4969655886652254,81.99932212976219,6637916.585,0.5167565605901369,85.26483249737258,6639047.75,0.965446445045903,-2.4094930582098257,-6380140.513974655
0,Psoriasis,T-Cell Lymphoma,egophily_3,Smooth muscle cells,0.5444962097031352,89.84187460101734,6635570.11,0.5569577180105321,91.89802347173779,6647091.0,0.9577280494574475,-2.3170608018509378,-6374339.022303726
0,Psoriasis,T-Cell Lymphoma,egophily_4,Smooth muscle cells,0.5093939289931269,84.04999828386592,6640969.515,0.4909311556171608,81.00364067683154,6649852.75,0.9881055082903931,0.39538636408061767,-6368112.508280351
0,Psoriasis,T-Cell Lymphoma,egophily_5,Smooth muscle cells,0.5217161760972396,86.08316905604455,6645039.42,0.5450068611263597,89.92613208584935,6665648.75,0.9689271492574196,-1.728931856604225,-6351063.514622491
0,Eczema,T-Cell Lymphoma,egophily_1,Smooth muscle cells,0.4946806522644356,81.62230762363188,4295968.725,0.5216450015220111,86.07142525113183,4297025.5,0.9724949489282959,-2.4576227045546615,-4086242.0065896995
0,Eczema,T-Cell Lymphoma,egophily_2,Smooth muscle cells,0.49716245206882415,82.03180459135598,4287536.31,0.4497595693482098,74.21032894245462,4283322.25,0.9968068952720285,0.9734087035227927,-4047541.003050433
0,Eczema,T-Cell Lymphoma,egophily_3,Smooth muscle cells,0.529665216996844,87.39476080447926,4286973.06,0.6045375079066917,99.74868880460413,4293241.25,0.9864757595401307,-0.4274409750127065,-4009487.004902797
0,Eczema,T-Cell Lymphoma,egophily_4,Smooth muscle cells,0.5052319821968333,83.3632770624775,4291958.405,0.5018925572622448,82.81227194827039,4291300.5,0.9795582989664846,-1.1104663178200096,-4049838.5076976484
0,Eczema,T-Cell Lymphoma,egophily_5,Smooth muscle cells,0.49468360159489655,81.62279426315793,4289502.205,0.5075318698480904,83.74275852493491,4277011.25,0.9831465028931577,-1.6469526852761274,-4078551.000816307
0,Psoriasis,Eczema,local_entropy_1,Suprabasal keratinocytes,0.5149717260790928,84.9703348030503,1107244.025,0.5412811364616843,89.31138751617792,1101854.0,0.9817716200607702,0.7506946146515194,-1033639.0168193738
0,Psoriasis,Eczema,local_entropy_2,Suprabasal keratinocytes,0.4734295760935139,78.11588005542978,1105677.26,0.4675644340867669,77.14813162431653,1103502.0,0.9795865214952979,0.5550341659745412,-1021182.0178247446
0,Psoriasis,Eczema,local_entropy_3,Suprabasal keratinocytes,0.479307148751293,79.08567954396334,1105618.46,0.4918763204772415,81.15959287874485,1104548.0,0.9850637922171338,-0.597559974400065,-1029920.5052860628
0,Psoriasis,Eczema,local_entropy_4,Suprabasal keratinocytes,0.48501922630856514,80.02817234091326,1104483.0,0.5216195581132002,86.06722708867804,1101453.0,0.9829395768203352,0.240832359266,-1029729.0125353792
0,Psoriasis,Eczema,local_entropy_5,Suprabasal keratinocytes,0.4876671433727452,80.46507865650295,1104316.17,0.4912290038519993,81.05278563557991,1103299.0,0.982587170930187,0.5940980565671632,-1026262.515043993
0,Psoriasis,T-Cell Lymphoma,local_entropy_1,Suprabasal keratinocytes,0.5426907841642018,89.54397938709332,1305485.315,0.5407838783117924,89.22933992144576,1304946.0,0.9845779171740803,-1.2867400995443767,-1218994.5015725826
0,Psoriasis,T-Cell Lymphoma,local_entropy_2,Suprabasal keratinocytes,0.5312372225845948,87.65414172645814,1306526.535,0.5310899081819302,87.62983485001848,1312737.75,0.9732985681818092,-2.7676731195897006,-1228631.003890629
0,Psoriasis,T-Cell Lymphoma,local_entropy_3,Suprabasal keratinocytes,0.5347467740499576,88.23321771824301,1307014.275,0.5035652549576815,83.08826706801744,1311947.0,0.9892670088693729,-0.2729105544407169,-1228787.0030367866
0,Psoriasis,T-Cell Lymphoma,local_entropy_4,Suprabasal keratinocytes,0.5104530481051781,84.22475293735441,1307852.045,0.5637245251632659,93.01454665193887,1307436.75,0.9977692097764863,0.8511579188407523,-1234671.001336819
0,Psoriasis,T-Cell Lymphoma,local_entropy_5,Suprabasal keratinocytes,0.5189929990840314,85.6338448488652,1308331.14,0.5246219578493092,86.56262304513601,1310872.0,0.994008410772276,0.9108376892243987,-1232648.5054844506
0,Eczema,T-Cell Lymphoma,local_entropy_1,Suprabasal keratinocytes,0.4882140433146182,80.555317146912,841210.575,0.5076873213583493,83.76840802412764,840899.75,0.9749117608177774,-0.09073437366075576,-767254.0185903969
0,Eczema,T-Cell Lymphoma,local_entropy_2,Suprabasal keratinocytes,0.4792846665544176,79.08196998147892,842975.145,0.4621669580958344,76.25754808581269,843774.5,0.9820935934836458,-1.7271228115382176,-769036.5013867943
0,Eczema,T-Cell Lymphoma,local_entropy_3,Suprabasal keratinocytes,0.5385591244468756,88.86225553373448,843403.38,0.5974320557539943,98.57628919940905,843088.25,0.9801161670612495,-1.345866634887103,-756649.5057010109
0,Eczema,T-Cell Lymphoma,local_entropy_4,Suprabasal keratinocytes,0.5191838337055309,85.66533256141261,844790.41,0.5426462578934953,89.53663255242674,846226.5,0.9656290272121689,-1.4532225103996248,-761853.019621878
0,Eczema,T-Cell Lymphoma,local_entropy_5,Suprabasal keratinocytes,0.48800524182982924,80.52086490192185,845366.99,0.4814790531335589,79.44404376703721,847613.25,0.9875498443128337,0.07005557398570583,-766864.0068556784
0,Psoriasis,Eczema,local_homophily_1,Suprabasal keratinocytes,0.5033739606516339,83.05670350751961,1103419.895,0.5241647538647866,86.48718438768978,1102343.5,0.9896454997009947,0.08390706078338717,-1018454.0048317049
0,Psoriasis,Eczema,local_homophily_2,Suprabasal keratinocytes,0.46341424176239165,76.46334989079462,1104626.37,0.4594929767276912,75.81634116006904,1104206.75,0.9752324235133853,0.2860457516705851,-1015751.5205652188
0,Psoriasis,Eczema,local_homophily_3,Suprabasal keratinocytes,0.46486623103021857,76.70292811998605,1106784.74,0.4726250147144156,77.98312742787857,1105230.0,0.9907664582179588,0.15784045917871337,-1024464.0041547248
0,Psoriasis,Eczema,local_homophily_4,Suprabasal keratinocytes,0.47621591351998555,78.57562573079761,1106902.565,0.48987127459570023,80.82876030829053,1104319.75,0.9639847424693752,0.12217855503831432,-1020177.030882293
0,Psoriasis,Eczema,local_homophily_5,Suprabasal keratinocytes,0.4732454172312106,78.08549384314975,1106175.625,0.5125529405053755,84.57123518338695,1106502.75,0.980255251036659,0.771889538074187,-1014894.0184742264
0,Psoriasis,T-Cell Lymphoma,local_homophily_1,Suprabasal keratinocytes,0.49994497544315797,82.49092094812107,1306863.325,0.5404315064225149,89.17119855971495,1309611.0,0.9675704540587259,-1.6334680950462845,-1213229.0165695548
0,Psoriasis,T-Cell Lymphoma,local_homophily_2,Suprabasal keratinocytes,0.5293476970396724,87.34237001154595,1300441.355,0.5736453358191245,94.65148041015553,1301287.0,0.9912284562710814,0.9588263826010851,-1194903.00857397
0,Psoriasis,T-Cell Lymphoma,local_homophily_3,Suprabasal keratinocytes,0.5412449146676727,89.305410920166,1302844.63,0.5259953640561267,86.7892350692609,1305956.5,0.9909328100917919,0.8225313470153597,-1228321.5080403518
0,Psoriasis,T-Cell Lymphoma,local_homophily_4,Suprabasal keratinocytes,0.5542608443717548,91.45303932133955,1303778.595,0.5742312287473217,94.74815274330808,1300515.5,0.9842607969336769,0.286765777289125,-1225184.5114861846
0,Psoriasis,T-Cell Lymphoma,local_homophily_5,Suprabasal keratinocytes,0.5228450558776969,86.26943421982,1301212.04,0.518684964843787,85.58301919922485,1300627.0,0.985970566354566,0.5386406059782858,-1226540.011301812
0,Eczema,T-Cell Lymphoma,local_homophily_1,Suprabasal keratinocytes,0.5356000081121711,88.37400133850826,844989.75,0.5847116930938868,96.47742936049131,848410.25,0.9842066727122457,0.5638076072205848,-765738.0132299183
0,Eczema,T-Cell Lymphoma,local_homophily_2,Suprabasal keratinocytes,0.46751546953369444,77.1400524730596,839880.675,0.4760189208709693,78.54312194370993,837873.75,0.9642045154735831,-2.216754507004442,-771876.016399393
0,Eczema,T-Cell Lymphoma,local_homophily_3,Suprabasal keratinocytes,0.5290636541198309,87.2955029297721,839794.565,0.5678209837785987,93.6904623234688,837973.25,0.9693896268490738,-3.6543136729250962,-775346.5024170603
0,Eczema,T-Cell Lymphoma,local_homophily_4,Suprabasal keratinocytes,0.5217530289088668,86.08924976996303,840367.095,0.549875595839275,90.72947331348038,837726.25,0.9759560607844753,-0.06388005543553743,-761316.0177034751
