,condition_1,condition_2,score,cell_type,p_value_mean,p_value_adj_mean,statistic_mean,p_value_median,p_value_adj_median,statistic_median,p_value_spread,p_value_adj_spread,statistic_spread
0,Psoriasis,T-Cell Lymphoma,egophily_4,Endothelial cells,0.0404705236562158,6.677636403275611,178524381.255,1.7184675198163556e-17,2.835471407696987e-15,174960859.0,0.8896615185071091,0.8896615185071091,-119089464.61033848
0,Psoriasis,T-Cell Lymphoma,egophily_5,Endothelial cells,0.04691201639639325,7.7404827054048875,176831194.605,1.9046059502620422e-18,3.14259981793237e-16,172974050.5,0.9265342101940688,0.9265342101940688,-116305149.0734658
0,Eczema,T-Cell Lymphoma,egophily_1,Endothelial cells,0.0,0.0,282663197.84,0.0,0.0,283470835.0,0.0,0.0,-217748581.0
0,Eczema,T-Cell Lymphoma,egophily_2,Endothelial cells,0.0,0.0,299322678.525,0.0,0.0,300694626.5,0.0,0.0,-230727862.0
0,Eczema,T-Cell Lymphoma,egophily_3,Endothelial cells,0.0,0.0,306596730.925,0.0,0.0,308391033.25,0.0,0.0,-237007352.0
0,Eczema,T-Cell Lymphoma,egophily_4,Endothelial cells,0.0,0.0,310919290.855,0.0,0.0,313040847.5,0.0,0.0,-240539859.5
0,Eczema,T-Cell Lymphoma,egophily_5,Endothelial cells,0.0,0.0,314349214.48,0.0,0.0,316485955.5,0.0,0.0,-243346626.0
0,Psoriasis,Eczema,local_entropy_1,Fibroblasts,0.0003387042593196812,0.055886202787748765,1373892.92,7.86493365107098e-07,0.00012977140524265,1376305.0,0.01253641182469748,0.012536411823431124,-1100823.9874635881
0,Psoriasis,Eczema,local_entropy_2,Fibroblasts,0.00754678916036155,1.2452202114596582,1361776.225,7.808063321148964e-06,0.00128833044798955,1368772.25,0.4244652855328017,0.42446528553265545,-1078046.5755347144
0,Psoriasis,Eczema,local_entropy_3,Fibroblasts,0.0018922221108247678,0.31221664828608775,1392778.585,9.68777529928259e-09,1.5984829243816272e-06,1394903.0,0.0803733073635849,0.0803733073635849,-1076817.9196266925
0,Psoriasis,Eczema,local_entropy_4,Fibroblasts,5.624632474394611e-05,0.009280643582751456,1432924.57,6.553209367273809e-13,1.0812795456001783e-10,1435371.5,0.003193478367219,0.003193478367219,-1107937.4968065217
0,Psoriasis,Eczema,local_entropy_5,Fibroblasts,2.1922448216769617e-06,0.0003617203955767344,1457112.44,7.176818312276712e-16,1.1841750215256575e-13,1460860.0,0.0001230441931309,0.0001230441931309,-1126894.9998769558
0,Psoriasis,T-Cell Lymphoma,local_entropy_1,Fibroblasts,0.03667051103712071,6.050634321124919,3845163.84,9.193948444881658e-06,0.00151700149340545,3908119.0,0.9037206220482933,0.9037206220353913,-2678020.596279378
0,Psoriasis,T-Cell Lymphoma,local_entropy_2,Fibroblasts,0.09839381142840294,16.234978885686484,3783682.365,0.0020186002078757996,0.3330690342995156,3842343.0,0.8098481615487999,0.8098481615470065,-2608724.1901518386
0,Psoriasis,T-Cell Lymphoma,local_entropy_3,Fibroblasts,0.26012836976767006,42.921181011665574,3679171.535,0.1054440596603152,17.398269843952015,3731051.25,0.9823731303505218,0.9823731303039686,-2513480.5176268695
0,Psoriasis,T-Cell Lymphoma,local_entropy_4,Fibroblasts,0.247682566693972,40.86762350450539,3671792.73,0.0802752358092849,13.245413908532015,3719794.0,0.9959144067356042,0.9959144067356042,-2467849.0040855934
0,Psoriasis,T-Cell Lymphoma,local_entropy_5,Fibroblasts,0.23288934356849594,38.426741688801826,3660840.35,0.0902150005710539,14.8854750942239,3700593.5,0.9889116156637272,0.9889116156637272,-2445653.0110883843
0,Eczema,T-Cell Lymphoma,local_entropy_1,Fibroblasts,0.1311866202172341,21.645792335843634,1570951.96,0.02615636050053685,4.315799482588584,1585697.0,0.8976649864551535,0.8975440043995662,-870989.1023342758
0,Eczema,T-Cell Lymphoma,local_entropy_2,Fibroblasts,0.08491318697229387,14.010675850428497,1548423.515,0.0034288209159066,0.5657554511245979,1554753.25,0.9596232296538554,0.9595886158969037,-873784.5403765592
0,Eczema,T-Cell Lymphoma,local_entropy_3,Fibroblasts,0.006573395593520223,1.0846102729308373,1448294.89,1.1016277806804047e-08,1.8176858381226678e-06,1466815.0,0.4981474828044725,0.4981474828044725,-814006.0018525172
0,Eczema,T-Cell Lymphoma,local_entropy_4,Fibroblasts,0.00040414736105357104,0.06668431457383944,1388227.51,5.496122939954175e-14,9.068602850924388e-12,1401667.5,0.039508922796133,0.039508922796133,-784496.9604910772
0,Eczema,T-Cell Lymphoma,local_entropy_5,Fibroblasts,5.968390623578359e-05,0.009847844528904384,1355051.65,7.835663730865422e-18,1.2928845155927945e-15,1369442.5,0.0059457075632471,0.0059457075632471,-765856.9940542924
0,Psoriasis,Eczema,local_homophily_1,Fibroblasts,0.0020978031050676795,0.3461375123361705,1140714.17,8.666882547064182e-05,0.01430035620265585,1139924.25,0.04465137398034971,0.04465097208303408,-921524.4553486236
0,Psoriasis,Eczema,local_homophily_2,Fibroblasts,3.613976420209136e-05,0.005963061093345348,1088157.16,6.119737444923676e-09,1.0097566784124066e-06,1082965.25,0.0016628606993086999,0.0016628606993086773,-861898.4983371393
0,Psoriasis,Eczema,local_homophily_3,Fibroblasts,1.4665004021805267e-06,0.00024197256635980516,1040252.68,9.346869203918064e-15,1.5422334186464806e-12,1032933.75,0.0001262307169817,0.0001262307169817,-829343.9998737692
0,Psoriasis,Eczema,local_homophily_4,Fibroblasts,2.047157012460462e-09,3.377809070559763e-07,1002709.23,9.596654383544101e-20,1.5834479732847765e-17,989979.5,1.4528200318463444e-07,1.4528200318463444e-07,-790237.4999998547
0,Psoriasis,Eczema,local_homophily_5,Fibroblasts,1.3761745293367543e-09,2.2706879734056432e-07,980669.76,1.9289865513701103e-23,3.182827809760682e-21,968768.75,1.3758250345228157e-07,1.3758250345228157e-07,-769034.4999998624
0,Psoriasis,T-Cell Lymphoma,local_homophily_1,Fibroblasts,0.0017387753680913815,0.2868979357350781,3116687.525,9.835029031505828e-20,1.6227797901984618e-17,3135276.5,0.1735982567058007,0.1735982567058007,-2324108.826401743
0,Psoriasis,T-Cell Lymphoma,local_homophily_2,Fibroblasts,0.13276572420078453,21.906344493129446,3766245.605,0.006654853214169851,1.0980507803380293,3771943.75,0.9478022674926609,0.9478022309365199,-2677064.0521977325
0,Psoriasis,T-Cell Lymphoma,local_homophily_3,Fibroblasts,0.0010300362590804702,0.16995598274827833,4025081.415,2.420427347305852e-13,3.993705123054655e-11,4031701.0,0.0997650459930017,0.0997650459930017,-2808101.400234954
0,Psoriasis,T-Cell Lymphoma,local_homophily_4,Fibroblasts,5.97371242863484e-08,9.856625507247385e-06,4225023.025,3.717745526238538e-27,6.134280118293589e-25,4221250.0,5.968066247032787e-06,5.968066247032787e-06,-2928337.999994032
0,Psoriasis,T-Cell Lymphoma,local_homophily_5,Fibroblasts,4.1096875375163086e-08,6.780984436901014e-06,4295813.865,1.4220716792962298e-33,2.3464182708387787e-31,4310109.25,4.097540446619936e-06,4.097540446619936e-06,-2979206.9999959026
0,Eczema,T-Cell Lymphoma,local_homophily_1,Fibroblasts,0.11051737230953257,18.235366431072883,1556013.52,0.00863636381328695,1.4250000291923521,1558916.75,0.8373057724045871,0.8372715820866742,-1027293.1626940191
0,Eczema,T-Cell Lymphoma,local_homophily_2,Fibroblasts,7.867058870708817e-12,1.2980647136669552e-09,1928348.725,7.630782263412302e-17,1.2590790734630299e-14,1953635.0,6.640687703787424e-10,6.640687703787424e-10,-1139367.4999999993
0,Eczema,T-Cell Lymphoma,local_homophily_3,Fibroblasts,2.902061136374374e-23,4.788400875017719e-21,2097483.79,3.327116801973608e-42,5.489742723256454e-40,2132946.75,2.891303634570708e-21,2.891303634570708e-21,-1193328.0
0,Eczema,T-Cell Lymphoma,local_homophily_4,Fibroblasts,9.057907563018042e-40,1.4945547478979773e-37,2229853.475,7.425763801713838e-69,1.2252510272827836e-66,2266477.25,8.102712223127458e-38,8.102712223127458e-38,-1255215.0
0,Eczema,T-Cell Lymphoma,local_homophily_5,Fibroblasts,8.608734490173473e-43,1.4204411908786231e-40,2293193.385,1.7812635836701976e-83,2.9390849130558262e-81,2328994.5,8.608715573180127e-41,8.608715573180127e-41,-1266609.0
0,Psoriasis,Eczema,egophily_1,Fibroblasts,0.06373272109688469,10.515898980985982,1304199.8,0.02018586227893315,3.330667276023979,1309003.75,0.6061241509638217,0.6053690398379988,-1049310.8938712447
0,Psoriasis,Eczema,egophily_2,Fibroblasts,2.63158246687158e-06,0.0004342111070338347,1424710.88,6.235376771212766e-12,1.0288371672501062e-09,1425063.0,0.0002374012651261,0.00023740126512609964,-1137962.9997625987
0,Psoriasis,Eczema,egophily_3,Fibroblasts,1.6957656594612464e-09,2.7980133381110564e-07,1479199.59,2.381072639546167e-19,3.928769855251175e-17,1483979.75,1.095321128440463e-07,1.095321128440463e-07,-1194309.4999998906
0,Psoriasis,Eczema,egophily_4,Fibroblasts,1.60989730687225e-12,2.6563305563392124e-10,1521206.72,2.0725284912744972e-26,3.419672010602921e-24,1523506.75,1.0160972859761303e-10,1.0160972859761303e-10,-1233080.0
0,Psoriasis,Eczema,egophily_5,Fibroblasts,1.809981079683505e-16,2.9864687814777826e-14,1592317.2,4.728737660655887e-39,7.802417140082216e-37,1598149.5,1.8097660361905413e-14,1.8097660361905413e-14,-1284302.0
0,Psoriasis,T-Cell Lymphoma,egophily_1,Fibroblasts,4.3816244776723687e-07,7.22968038815931e-05,2708570.885,1.3255457599441082e-57,2.1871505039077784e-55,2710365.25,4.381624477669271e-05,4.381624477669271e-05,-2048830.9999561838
0,Psoriasis,T-Cell Lymphoma,egophily_2,Fibroblasts,5.093725981401603e-15,8.404647869312646e-13,2166446.43,1.0608247186653895e-147,1.750360785797893e-145,2158578.5,5.093725981401603e-13,5.093725981401603e-13,-1696367.0
0,Psoriasis,T-Cell Lymphoma,egophily_3,Fibroblasts,7.331371589715517e-16,1.2096763123030605e-13,1994805.5,1.0599558218172841e-178,1.7489271059985187e-176,1988450.25,7.331371589715517e-14,7.331371589715517e-14,-1570444.5
0,Psoriasis,T-Cell Lymphoma,egophily_4,Fibroblasts,2.433314915650265e-18,4.0149696108229376e-16,1928626.92,4.746781590572287e-195,7.832189624444273e-193,1900122.75,2.433314915650265e-16,2.433314915650265e-16,-1481528.5
0,Psoriasis,T-Cell Lymphoma,egophily_5,Fibroblasts,4.1980814261585624e-12,6.926834353161628e-10,1952585.395,1.0136435745448591e-181,1.6725118979990173e-179,1917986.25,4.198081426158563e-10,4.198081426158563e-10,-1480034.9999999995
0,Eczema,T-Cell Lymphoma,egophily_1,Fibroblasts,5.9122841007206555e-08,9.755268766188223e-06,1174249.71,2.479382494180519e-46,4.090981115397857e-44,1173836.25,4.85498522951903e-06,4.85498522951903e-06,-854703.999995145
0,Eczema,T-Cell Lymphoma,egophily_2,Fibroblasts,2.1307625889455172e-19,3.5157582717601036e-17,848673.425,4.3427086060855815e-122,7.16546920004121e-120,837152.5,2.1307625743861916e-17,2.1307625743861916e-17,-642593.0
0,Eczema,T-Cell Lymphoma,egophily_3,Fibroblasts,2.2475526142083163e-24,3.708461813443723e-22,758532.305,3.7764889660053005e-158,6.231206793908746e-156,753136.0,2.247552614208316e-22,2.247552614208316e-22,-576752.0
0,Eczema,T-Cell Lymphoma,egophily_4,Fibroblasts,9.561390096797015e-32,1.5776293659715072e-29,707136.665,5.922635321491697e-178,9.7723482804613e-176,699238.0,9.561390096797012e-30,9.561390096797012e-30,-541527.5
0,Eczema,T-Cell Lymphoma,egophily_5,Fibroblasts,2.3331556776103952e-38,3.849706868057151e-36,676289.12,1.055241345605737e-186,1.7411482202494662e-184,673291.0,2.333155677610389e-36,2.333155677610389e-36,-501989.0
0,Psoriasis,Eczema,local_entropy_1,Langerhans cells,0.24395496661395413,40.25256949130244,4668581.08,0.12141839173925065,20.034034636976365,4668247.5,0.9803210395867963,0.9555915863525413,-3730123.019528171
0,Psoriasis,Eczema,local_entropy_2,Langerhans cells,0.007148909830467807,1.1795701220271888,4975772.26,2.0499015809321438e-09,3.3823376085380377e-07,4975489.0,0.5800756562824616,0.5800756562824616,-4027932.919924344
0,Psoriasis,Eczema,local_entropy_3,Langerhans cells,0.0008929622845764375,0.14733877695511247,5150333.985,2.87205927817568e-17,4.738897808989873e-15,5174970.75,0.086173077740872,0.086173077740872,-4110918.4138269224
0,Psoriasis,Eczema,local_entropy_4,Langerhans cells,0.0003668583612686785,0.060531629609332095,5222964.245,2.616714678746521e-21,4.317579219931759e-19,5242211.0,0.0331060663930919,0.0331060663930919,-4135623.9668939337
0,Psoriasis,Eczema,local_entropy_5,Langerhans cells,2.974830105246035e-05,0.004908469673656095,5345010.15,1.701806670193693e-29,2.8079810058195934e-27,5367185.0,0.0028089293808559,0.0028089293808559,-4210362.997191071
0,Psoriasis,T-Cell Lymphoma,local_entropy_1,Langerhans cells,9.240517598389488e-05,0.015246854037343126,5042448.9,5.654397777827099e-09,9.329756333414712e-07,5044130.75,0.008372658068307883,0.008372658068305122,-4078792.491627342
0,Psoriasis,T-Cell Lymphoma,local_entropy_2,Langerhans cells,0.004830798976805539,0.7970818311729149,5064453.22,5.2062882785307886e-08,8.590375659575804e-06,5027181.25,0.251343428676774,0.251343428676774,-4020932.2486565714
0,Psoriasis,T-Cell Lymphoma,local_entropy_3,Langerhans cells,0.0438966268809126,7.242943435350585,5161871.5,4.0347868187096635e-05,0.00665739825087085,5104837.75,0.7927552044639562,0.7927552044639562,-3982542.7072447957
0,Psoriasis,T-Cell Lymphoma,local_entropy_4,Langerhans cells,0.04720018327351929,7.788030240130686,5114570.92,1.92645068513974e-06,0.0003178643630480252,5040567.75,0.832316882598367,0.832316882598367,-3929618.6676831176
0,Psoriasis,T-Cell Lymphoma,local_entropy_5,Langerhans cells,0.1026974519306101,16.94507956855067,5188638.84,0.00010997190315833127,0.0181453640211251,5107437.0,0.908964985364218,0.908964985364218,-3962992.0910350145
0,Eczema,T-Cell Lymphoma,local_entropy_1,Langerhans cells,1.3435695445629012e-07,2.21688974852852e-05,3081563.675,4.0740957796097325e-10,6.72225803635606e-08,3100363.25,5.609052132525505e-06,5.609051974702502e-06,-2345533.999994391
0,Eczema,T-Cell Lymphoma,local_entropy_2,Langerhans cells,8.460076916032583e-14,1.395912691145376e-11,2845100.35,2.9996741976970513e-26,4.9494624262001346e-24,2854606.25,5.070584754182332e-12,5.070584754182332e-12,-2177221.0
0,Eczema,T-Cell Lymphoma,local_entropy_3,Langerhans cells,3.191622236162886e-12,5.266176689668762e-10,2763626.765,2.444612291395743e-34,4.0336102808029757e-32,2754724.0,3.1913022356739823e-10,3.1913022356739823e-10,-2096402.4999999998
0,Eczema,T-Cell Lymphoma,local_entropy_4,Langerhans cells,5.992504583123312e-14,9.887632562153462e-12,2668207.97,1.7573416408417614e-43,2.8996137073889057e-41,2664598.0,5.99246402415348e-12,5.99246402415348e-12,-1967185.0
0,Eczema,T-Cell Lymphoma,local_entropy_5,Langerhans cells,2.808937765198683e-16,4.634747312577828e-14,2615601.54,3.1687070729836125e-49,5.2283666704229605e-47,2617108.0,2.8086486534103998e-14,2.8086486534103998e-14,-1904876.0
0,Psoriasis,Eczema,local_homophily_1,Langerhans cells,0.06361868684465334,10.497083329367811,4395411.015,0.011947137783889249,1.9712777343417336,4376956.5,0.8863319756048038,0.8862664484825755,-3463249.613667625
0,Psoriasis,Eczema,local_homophily_2,Langerhans cells,5.760062650199501e-05,0.009504103372829493,4099956.985,1.1129750464673296e-11,1.8364088266710938e-09,4074528.25,0.0047572556923937,0.0047572556923937,-3175617.495242744
0,Psoriasis,Eczema,local_homophily_3,Langerhans cells,8.2550585323832e-08,1.3620846578431823e-05,3892393.065,1.8975887019639772e-22,3.131021358240562e-20,3926076.0,8.189693346975427e-06,8.189693346975427e-06,-3018490.4999918104
0,Psoriasis,Eczema,local_homophily_4,Langerhans cells,4.1172407396758624e-08,6.7934472204644136e-06,3791380.495,1.5546752718979888e-28,2.5652141986316813e-26,3826650.75,4.115546460521673e-06,4.115546460521673e-06,-2903411.9999958845
0,Psoriasis,Eczema,local_homophily_5,Langerhans cells,4.2488992246945266e-09,7.010683720745966e-07,3712979.265,1.0266893839395184e-34,1.6940374835002055e-32,3728068.25,4.2420421984045e-07,4.2420421984045e-07,-2803275.999999576
0,Psoriasis,T-Cell Lymphoma,local_homophily_1,Langerhans cells,9.358124445351472e-07,0.0001544090533482957,5977886.26,2.9135180319658616e-10,4.8073047527436724e-08,5981671.0,3.604197119778051e-05,3.604197119704906e-05,-4831597.999963958
0,Psoriasis,T-Cell Lymphoma,local_homophily_2,Langerhans cells,2.1171144247377706e-06,0.0003493238800818394,6020877.185,2.988175210817212e-11,4.930489097848401e-09,6016681.25,0.000155020668393,0.000155020668393,-4874477.9998449795
0,Psoriasis,T-Cell Lymphoma,local_homophily_3,Langerhans cells,0.0007344099156361805,0.12117763607997045,5989272.97,1.3646212448377392e-10,2.2516250539822698e-08,5982626.75,0.0561797142089299,0.0561797142089299,-4783842.443820286
0,Psoriasis,T-Cell Lymphoma,local_homophily_4,Langerhans cells,0.0015432152772592938,0.2546305207477843,6060987.435,3.6787423587717266e-13,6.069924891973348e-11,6017501.5,0.1197031301607357,0.1197031301607357,-4800269.38029687
0,Psoriasis,T-Cell Lymphoma,local_homophily_5,Langerhans cells,0.0017320121074248882,0.2857819977251071,6125447.315,6.040363875929629e-16,9.966600395283888e-14,6086644.25,0.1455354963842534,0.1455354963842534,-4836364.854464504
0,Eczema,T-Cell Lymphoma,local_homophily_1,Langerhans cells,4.291767691897997e-10,7.081416691631695e-08,3844098.13,5.650631845887202e-15,9.323542545713882e-13,3838725.5,4.1902379514997334e-08,4.1902379514914126e-08,-2951474.999999958
0,Eczema,T-Cell Lymphoma,local_homophily_2,Langerhans cells,3.586426533428868e-27,5.917603780157634e-25,4102352.94,4.191058925910397e-35,6.915247227752155e-33,4098486.75,2.5445389746266426e-25,2.5445389746266426e-25,-3164569.5
0,Eczema,T-Cell Lymphoma,local_homophily_3,Langerhans cells,1.7611135918876702e-36,2.9058374266146558e-34,4243999.245,3.2229447019026433e-52,5.317858758139361e-50,4227952.75,1.1094559539789766e-34,1.1094559539789766e-34,-3242472.0
0,Eczema,T-Cell Lymphoma,local_homophily_4,Langerhans cells,3.1141747829273616e-46,5.138388391830147e-44,4375272.25,1.4722948014911327e-69,2.429286422460369e-67,4363530.25,2.3666766725487073e-44,2.3666766725487073e-44,-3348858.5
0,Eczema,T-Cell Lymphoma,local_homophily_5,Langerhans cells,1.377976994357942e-54,2.2736620406906043e-52,4483147.915,3.867872527528993e-84,6.381989670422837e-82,4477814.25,6.411154826306743e-53,6.411154826306743e-53,-3432629.0
0,Psoriasis,Eczema,egophily_1,Langerhans cells,0.19085731122751556,31.491456352540077,4456682.03,0.0864345776754888,14.261705316455664,4460195.75,0.9897618245109484,0.989709756316467,-3530878.010237858
0,Psoriasis,Eczema,egophily_2,Langerhans cells,0.10724494911164392,17.695416603421265,4372180.81,0.00471522828807765,0.7780126675328187,4386544.5,0.9458351129812229,0.9458351129597875,-3441955.554164887
0,Psoriasis,Eczema,egophily_3,Langerhans cells,0.22222662811927285,36.66739363968002,4504174.77,0.0616830616133441,10.177705166201777,4490353.5,0.967483901417714,0.9674839013782923,-3538053.0325160986
0,Psoriasis,Eczema,egophily_4,Langerhans cells,0.09743790605692203,16.077254499392133,4353627.595,0.0005145768882796,0.08490518656613866,4340623.75,0.9989778417479416,0.9989778417479416,-3421034.501022158
0,Psoriasis,Eczema,egophily_5,Langerhans cells,0.10842199533287167,17.88962922992382,4391072.09,0.0010275971547640999,0.16955353053608435,4380778.75,0.8767537462922973,0.8767537462922973,-3467310.123246254
0,Psoriasis,T-Cell Lymphoma,egophily_1,Langerhans cells,0.05430909345987061,8.961000420878657,5763692.905,0.0004279643571834,0.07061411893526705,5769318.25,0.9733413462262956,0.973341346177654,-4649405.026658654
0,Psoriasis,T-Cell Lymphoma,egophily_2,Langerhans cells,0.1556221085966393,25.677647918445494,5698472.485,0.013047716045833699,2.15287314756257,5729582.5,0.997335135341006,0.997335135341006,-4501108.502664865
0,Psoriasis,T-Cell Lymphoma,egophily_3,Langerhans cells,0.0491430465362309,8.108602678478103,5911010.485,8.716398324797185e-08,1.4382057235915354e-05,5951673.25,0.7170027319475434,0.7170027319475434,-4616197.782997268
0,Psoriasis,T-Cell Lymphoma,egophily_4,Langerhans cells,0.056243514064341464,9.280179820616345,5947055.365,8.762698120784675e-09,1.4458451899294714e-06,5983717.25,0.7598184963061861,0.7598184963061861,-4530871.240181504
0,Psoriasis,T-Cell Lymphoma,egophily_5,Langerhans cells,0.05419571066013915,8.942292258922965,6011537.875,1.0544257213204108e-10,1.739802440178678e-08,6054153.0,0.8631267685056183,0.8631267685056183,-4568157.636873231
0,Eczema,T-Cell Lymphoma,egophily_1,Langerhans cells,0.005210545612452885,0.8597400260547282,3657495.145,8.578951754466611e-06,0.00141552703948695,3663397.5,0.176046605362529,0.1760465970467256,-2796102.823953395
0,Eczema,T-Cell Lymphoma,egophily_2,Langerhans cells,0.02070927436346404,3.4170302699715696,3680568.825,1.0229645055594569e-06,0.00016878914341725,3665512.5,0.9923469558641044,0.9923469558641044,-2792368.507653044
0,Eczema,T-Cell Lymphoma,egophily_3,Langerhans cells,0.009408911179625595,1.5524703446382253,3735458.48,2.480428087982207e-09,4.092706345170642e-07,3689188.25,0.5282075374927643,0.5282075374927643,-2834324.4717924623
0,Eczema,T-Cell Lymphoma,egophily_4,Langerhans cells,0.006627576555318836,1.0935501316276082,3875834.415,3.0333622076675405e-18,5.005047642651441e-16,3826346.25,0.6501904062351633,0.6501904062351633,-2850229.349809594
0,Eczema,T-Cell Lymphoma,egophily_5,Langerhans cells,0.0029438685094811284,0.4857383040643867,3891518.5,2.0024516702010903e-19,3.304045255831799e-17,3848889.25,0.2444947651737543,0.2444947651737543,-2815469.755505235
0,Psoriasis,Eczema,local_entropy_1,Macrophages,3.95884228522501e-73,6.532089770621264e-71,35903763.625,3.1685619601121245e-178,5.228127234185006e-176,36006009.5,3.77524546419236e-71,3.77524546419236e-71,-26667473.0
0,Psoriasis,Eczema,local_entropy_2,Macrophages,3.621118963727503e-25,5.974846290150379e-23,38630227.58,3.7903764243617636e-112,6.254121100196911e-110,38616301.25,3.621070538085474e-23,3.621070538085474e-23,-28280102.5
0,Psoriasis,Eczema,local_entropy_3,Macrophages,1.8355952434939425e-11,3.0287321517650057e-09,39903733.0,3.013338004535954e-88,4.972007707484324e-86,39810297.25,1.835589682431829e-09,1.835589682431829e-09,-28962938.0
0,Psoriasis,Eczema,local_entropy_4,Macrophages,2.4397169577985777e-07,4.0255329803675926e-05,40492000.27,1.258447221291324e-77,2.0764379151306847e-75,40365126.75,2.439706708878764e-05,2.439706708878764e-05,-29296153.499975603
0,Psoriasis,Eczema,local_entropy_5,Macrophages,0.000416039247061465,0.06864647576514175,41149618.91,1.3000313620776052e-67,2.145051747428049e-65,40967667.5,0.0415985461966003,0.0415985461966003,-29593279.958401453
0,Psoriasis,T-Cell Lymphoma,local_entropy_1,Macrophages,4.3353047042143874e-207,7.153252761953738e-205,50923267.57,0.0,0.0,51480838.25,4.335304609480313e-205,4.335304609480313e-205,-28856530.5
0,Psoriasis,T-Cell Lymphoma,local_entropy_2,Macrophages,1.9645149837326222e-262,3.2414497231588264e-260,46597540.655,0.0,0.0,46386835.0,1.964514983732622e-260,1.964514983732622e-260,-27630696.5
0,Psoriasis,T-Cell Lymphoma,local_entropy_3,Macrophages,7.3240669520052955e-267,1.2084710470808735e-264,45482157.4,0.0,0.0,45014703.5,7.324066952005296e-265,7.324066952005296e-265,-27661831.5
0,Psoriasis,T-Cell Lymphoma,local_entropy_4,Macrophages,2.1234743653171884e-291,3.503732702773361e-289,44095817.955,0.0,0.0,43796899.5,2.1234743653171885e-289,2.1234743653171885e-289,-27237492.0
0,Psoriasis,T-Cell Lymphoma,local_entropy_5,Macrophages,0.0,0.0,42561096.06,0.0,0.0,42221418.5,0.0,0.0,-26871489.0
0,Eczema,T-Cell Lymphoma,local_entropy_1,Macrophages,5.285536116102943e-05,0.008721134591570206,14612083.91,4.634303600444251e-12,7.646600940733013e-10,14556469.75,0.004003925173026,0.004003925173026,-10392545.995996075
0,Eczema,T-Cell Lymphoma,local_entropy_2,Macrophages,5.524101391954995e-27,9.114767296725746e-25,12882554.03,9.50920910509363e-66,1.5690195023404493e-63,12886118.25,5.524101227674892e-25,5.524101227674892e-25,-9380128.0
0,Eczema,T-Cell Lymphoma,local_entropy_3,Macrophages,4.7181807379798395e-30,7.784998217666737e-28,12363819.645,2.985610944954071e-90,4.9262580591742173e-88,12337576.0,4.7181807367615395e-28,4.7181807367615395e-28,-9123474.5
0,Eczema,T-Cell Lymphoma,local_entropy_4,Macrophages,1.8138920193324637e-35,2.9929218318985642e-33,11975847.855,2.6329633408546595e-111,4.344389512410187e-109,11910183.0,1.8138920109297926e-33,1.8138920109297926e-33,-8887983.5
0,Eczema,T-Cell Lymphoma,local_entropy_5,Macrophages,6.5611890043602574e-49,1.0825961857194428e-46,11440820.88,1.338366585451367e-143,2.208304865994755e-141,11376393.0,6.561188953217238e-47,6.561188953217238e-47,-8456403.0
0,Psoriasis,Eczema,local_homophily_1,Macrophages,5.3040078538006445e-163,8.751612958771059e-161,67409859.065,0.0,0.0,66260740.0,5.304007853741221e-161,5.304007853741221e-161,-45894471.0
0,Psoriasis,Eczema,local_homophily_2,Macrophages,4.178980325376752e-13,6.89531753687164e-11,58394613.46,2.508046973534706e-87,4.1382775063322653e-85,57695095.75,2.5090742792372845e-11,2.5090742792372845e-11,-38928709.5
0,Psoriasis,Eczema,local_homophily_3,Macrophages,0.004518011084287404,0.745471828907422,55397692.61,2.6052701369926956e-40,4.2986957260379473e-38,54686831.5,0.330517210226569,0.330517210226569,-36462288.16948279
0,Psoriasis,Eczema,local_homophily_4,Macrophages,0.02057478972348887,3.3948403043756645,54076995.005,4.0926898383342376e-25,6.752938233251492e-23,53269956.75,0.7662034005101945,0.7662034005101945,-35248696.2337966
0,Psoriasis,Eczema,local_homophily_5,Macrophages,0.017347611043193024,2.86235582212685,53527847.775,6.832644693676525e-20,1.1273863744566266e-17,52671758.0,0.957294881156144,0.957294881156144,-34767192.54270512
0,Psoriasis,T-Cell Lymphoma,local_homophily_1,Macrophages,0.0,0.0,113229391.27,0.0,0.0,115282620.75,0.0,0.0,-62602228.5
0,Psoriasis,T-Cell Lymphoma,local_homophily_2,Macrophages,6.445784545721028e-224,1.0635544500439696e-221,110544834.205,0.0,0.0,112649778.25,6.445784545721027e-222,6.445784545721027e-222,-59731286.5
0,Psoriasis,T-Cell Lymphoma,local_homophily_3,Macrophages,2.5852548232544637e-221,4.265670458369864e-219,112433155.905,0.0,0.0,114643487.25,2.5852548232544638e-219,2.5852548232544638e-219,-59353089.5
0,Psoriasis,T-Cell Lymphoma,local_homophily_4,Macrophages,1.453335146833948e-229,2.398002992276014e-227,114355503.235,0.0,0.0,116635205.25,1.4533351468339479e-227,1.4533351468339479e-227,-59949437.0
0,Psoriasis,T-Cell Lymphoma,local_homophily_5,Macrophages,3.263324215208984e-251,5.384484955094823e-249,116206929.575,0.0,0.0,118541606.5,3.2633242152089837e-249,3.2633242152089837e-249,-60396718.5
0,Eczema,T-Cell Lymphoma,local_homophily_1,Macrophages,0.00775038115985986,1.2788128913768775,16891732.25,1.577727948278931e-09,2.6032511146602366e-07,16785758.25,0.7203643605358805,0.7203643605358805,-12276265.27963564
